PERMIS_label0,ACV_label0,SEX_label0,STATUT_label0,CSP_label0,USAGE_label0,AGECOND_label0,K8000_label0,RM_label0,CAR_label0,CLA_label0,ALI_label0,ENE_label0,VIT_label0,SEGM_label0,GARAGE_label0,__joinsource_column_name__
-23.50709412881229,-95.99631637525223,-9.837302111645357E-8,4.221283458047667E-7,-0.07710204676861472,0.07683781286864769,-0.014597496074241299,0.0996056818047691,0.023337942858440066,-4.2692291177892063E-7,-9.488565435748997E-8,0.5677021882436503,-0.1916685596168809,-7.662634535670415E-8,0.004061366753005667,-1.0485493362466514E-7,20
-23.78973953045554,-90.1298615934467,4.256863898433882E-7,4.248817450819674E-8,-0.07710332077879728,0.07683777205542087,-0.043172772085530664,0.09960402142180828,0.023336292144813822,-2.48778022913693E-7,-3.898133103935286E-7,0.5677004697036911,0.03012375939147712,0.108453118341674,-0.006713549525887045,1.4903608303029614E-7,843
-47.579479531683575,-0.1419684790902283,1.6606435586366216E-6,8.550448755053733E-7,-0.15420970642428064,0.14455908017840624,-0.08634608413637793,0.19920386590164457,5.120382680478607E-7,1.0885731163080605E-6,1.30271679194709E-6,0.5677036228684067,-0.3833391619839852,0.21690459570667608,8.4612196499228E-7,8.118450693928025E-7,208
-57.51516407672213,-0.1419664507591234,7.605042111827125E-7,1.0102588998629171E-6,-4.1359295897933865,0.7447723085512689,-0.08634872494559635,0.19920474236001326,0.4005472012681561,0.041251353125902994,8.15382299006542E-7,22.878556599660268,0.06024608154273399,-1.1359179861256147E-7,1.382042891593825E-6,1.8720138257322105E-6,341
-31.863728647963505,-44.064245888853065,1.0636893301434786E-6,1.9033572270653158E-7,-0.15421041623938342,1.0126430232001123E-6,-0.0431710185347047,1.0072883479498672E-6,0.07088633127773754,9.734338490604893E-7,1.7886019846981962E-6,0.5677019586065423,0.0434721654811635,8.986186799055677E-7,1.3153480263688651E-6,3.7051431434065307E-7,182
-57.597701859598835,-0.14196547242746327,4.1142742411190725E-8,7.588930342838462E-8,-3.8750764273594003,1.0650077636214038E-6,-0.0924268291190139,0.19920680747558053,-1.5098075578031574E-7,-4.141083249190618E-7,-3.440257269714019E-7,22.77945900720782,0.06024307396732602,0.23502654520319366,3.0036758207865945E-7,-5.870988175615821E-7,1247
-47.579482748060414,-0.1419656091031824,-3.1554127649675476E-7,3.348734440379317E-7,-3.616367367556398E-8,0.7511256825764782,-0.08634612276698439,0.19920624320622368,0.07089093088655996,-4.3325190251425383E-7,-2.9833615566915E-7,0.5677002543880906,-0.3833396330611597,0.21690405907943627,7.591445605372502E-7,-3.7988176870840107E-7,1467
-47.586413102532376,-0.7844226051969265,3.4157868741935243E-7,1.1013184309191412E-7,-0.15420876081895502,0.14455827584393552,-0.08634670930795345,0.1992064449204485,0.07089195019692072,-1.3337982611716445E-7,7.33702573373185E-7,0.5676993243540169,-0.38334023370057396,-9.961655816740738E-8,-2.44850902038086E-7,-1.6925405077472533E-7,812
-47.579480918290535,2.521067766214635E-7,1.525383840901329E-6,1.3688680450114724E-6,-0.1542117627570845,0.8146675671180172,-0.08634570925329599,0.1992052297543833,0.07088822619718783,0.45513938036525486,3.939042499804242E-7,0.5677048518316706,-0.3833378067596049,9.293754418065477E-7,-0.013425755833193838,3.334575922053773E-7,1080
-57.551806481920636,-0.14196477874766433,-4.6192630685787216E-7,2.0509717233398876E-7,-4.267964828426243,0.14456056848165874,-0.08634555219693861,0.19920847791290752,-4.2101649212881455E-9,4.864561921982681E-7,-6.215466603999701E-7,22.386574413597568,0.06024507543632701,-5.815043511862061E-8,-0.013426050316903875,-1.8934456846864123E-7,1461
-25.049972354377765,-72.77326135895274,1.2842899086513812E-6,1.073990820182191E-6,-0.08885599555561931,0.09001962876467527,-0.043172130404056715,0.0996014352551476,0.03544385478005668,4.257265158265185E-7,1.608513724757154E-6,0.5677007513225532,-0.19956364279178077,9.647180013749385E-7,4.022011570448758E-7,1.1350389428343988E-6,477
-47.636978339575116,-0.8027090313447506,-1.5676444658749286E-7,-9.175338607301151E-8,-0.236773276230202,0.14455943584132397,-0.08634595052162243,0.19921089611096846,-1.9944126390416378E-7,1.0775818592412523,1.5898164116051262E-7,-5.596278828862845E-7,-0.38333649982784596,0.23503018929214242,-1.5078169356231185E-7,3.638618295553897E-7,442
-23.508607703880593,-95.78820800991826,-1.0544020359763622E-7,-5.262480615597837E-7,-0.012744479896312874,-5.593753630169707E-7,-0.006395891388484464,5.865637153889907E-7,-3.602947083183928E-7,-5.202096901315885E-7,-1.6045483340634219E-7,-4.781331287649354,-0.19167046775684551,0.043334271606927696,1.1292402190303846E-7,-3.9449260214041715E-7,4
-23.7789468789745,-96.5853678190787,8.408272057158854E-8,2.744631770461189E-7,-0.07710572171521529,0.07683539079737925,-0.04317336743300876,0.09959980996649334,0.023334485683623566,1.182331870318906E-7,-1.1240770158360476E-7,3.155557403064689E-8,0.03012256375035155,-1.1794899957769642E-7,-3.0107451939682484E-7,-5.427973803762143E-8,1725
-23.789737746996106,-96.24829948945637,-1.1386563288153674E-6,-8.671873653171116E-7,-0.0771049999256315,-1.4724836062578833E-6,-0.043174131056362544,0.09960364414597894,-8.706101508405028E-7,-3.9620094490310547E-7,-7.643856456705722E-7,-4.811756204490951,-0.1916689805329707,-7.589836749304489E-7,-8.007003942553975E-7,-1.20930808122921E-6,1187
-23.78973976275825,-96.14870011334622,4.836198957658535E-7,1.929761333942841E-7,-0.0771054027787729,-4.6621146319086044E-8,-0.04317321595024674,2.0810836317399734E-7,1.9028357337834823E-7,-1.9732962582963473E-7,-1.3586859785960504E-7,-4.811757139505381,-0.19167119682909364,1.5560733400676921E-7,-1.8898125359284633E-7,-1.7455334955229773E-8,1549
-23.778947571018897,-96.3181582818307,3.539448125457363E-7,-6.959464088728418E-8,-0.07710570584850611,0.07227683392659483,-0.04317329605456687,4.264896794207232E-8,-7.320250882409629E-8,3.015013846780861E-7,-2.2310347421433428E-7,-4.816314741762478,-0.19167034212720527,0.1084518339836752,-0.006713888507733297,4.187811271094688E-7,1077
-24.869538910059777,-72.4481772141914,-7.621265550333192E-7,-7.70097529375185E-7,-0.08885533408011341,-1.095868007045409E-6,-0.04048441322983181,0.09960530294734737,-4.764773558609101E-7,-1.0267094196817182E-6,-5.344060399327496E-7,0.5676988799182568,-0.1995638497667859,-1.5524560943853546E-6,-1.3542560955670218E-6,-1.2299609153387792E-6,1086
-23.790694628908287,-90.08003410377549,-9.72058141006585E-7,-1.0578592847926614E-6,-0.07710408546838868,0.07683692883705075,-0.04317341610145253,0.09960382679702925,0.023336343874953498,-1.3013365345824786E-6,-7.063347742441666E-7,0.56770177779818,0.03012213431922528,0.10845226535285557,-1.120378346858552E-6,-9.149099753358314E-7,1513
-23.789739164977536,-90.44533264460645,1.686714282767195E-7,-1.0752160124332051E-8,3.3921867013299284E-7,0.456750203526986,-0.04317336189624627,0.0995993537243742,0.0233335211037005,3.4738764943528934E-8,1.2717501711071005E-7,2.6276604862335905E-7,0.030121886529512077,0.11750784367900094,0.004062050110610727,1.1303419000796566E-7,890
-47.62537785607289,-0.14196675523592273,-1.051940815735089E-7,3.1859922559978996E-7,-7.820208677095138E-7,0.7863725377786479,-0.09242736542735401,0.1992076617547543,-1.3825527560095165E-7,1.2136772090981334,-2.1055792703284357E-7,0.5677015393621268,-0.38334259903510093,0.21690167537097552,-1.6397050159866007E-7,5.782396499398601E-7,547
-23.78973996529722,-96.68975680936123,-6.660479836153705E-7,-8.825378505771116E-7,-0.07710336953817554,0.07683629593974332,-0.04317415913762064,0.09960297209110057,0.02333635025301967,-9.255232851188374E-7,-1.2555217490707032E-6,0.5677000823839032,0.030122107173123917,0.10845211488883047,0.004060214107070296,-7.59267209105019E-7,994
-25.03918245711131,-72.77326217541237,2.2078129380008003E-7,-4.093020414690851E-7,-0.08885692835212425,0.09001798349501666,-0.04317244800357614,0.09960044677900405,0.03544317467642653,-2.6409581442862424E-7,3.7898385794211815E-7,0.5676999810988731,-0.19956425556073734,2.917259792203165E-7,2.0480486202819547E-7,-1.4221241428913345E-7,227
-23.778948409906572,-96.29585382332738,-7.797682851586145E-7,-1.0348018943608554E-6,-0.07710410673833949,-1.2990000770730982E-6,-0.04317444261071975,0.09960385936593631,0.02333699448033392,-8.151680462433082E-7,-6.093274061004575E-7,0.5677008830988194,-0.19166880979368808,-1.4627838221605328E-6,-8.880412833635758E-7,-7.494519849160497E-7,348
-47.62536893163517,-1.0108312076401171E-6,-1.7547537270271282E-6,-5.491325090885799E-7,-5.864503288937316E-7,0.7511260214852383,-0.09243195564913831,0.19921222458605908,-1.6932988732756808E-6,-9.54016942820705E-7,-5.581005754383991E-7,-1.3127045433188344E-6,-0.38333661843521805,-7.34786472064628E-7,-1.4504805445908335E-6,-3.77495275927231E-7,523
-47.63698418561496,-0.1419675751261934,-7.885477617036074E-7,-1.2526278802404964E-6,-0.1542083167306967,0.14455779111474354,-0.07488255340083418,-9.231714957391068E-7,-6.864504727159106E-7,-1.3230276864638439E-6,-6.922135945984066E-7,0.5677001476165661,-0.38333853183712896,-8.74458544174956E-7,-0.013427392551739954,-1.1315465329175822E-6,1801
-47.57948416068106,-0.7844233686690112,-1.3293893556621078E-6,-1.1241852171430129E-6,-0.15420983886512576,0.14455824298151193,-0.08634779737075025,0.1992046018457119,0.0708904924479432,-2.3093051616300208E-7,-1.1844925055179114E-6,0.5676974293873269,-0.38334174014191236,0.21690290597903025,-7.407577143384565E-7,-1.1171192966230592E-6,745
-47.625379025907726,-0.784420596183884,-8.998290737907198E-7,-9.432844030678743E-7,-0.15420750421625373,-1.142265512574602E-6,-0.09242976816059095,-7.734138372460117E-7,0.07089143061278168,-1.4405199670695415E-6,-1.0479539813082044E-6,0.5677000206966933,-0.3833395162965044,0.21690462667742436,-0.013428173500071841,-1.0057324359991071E-6,1792
-47.57948090896687,-0.1419662497463549,-2.785249415763192E-7,-2.644194237725655E-7,-0.15420917213603724,0.7511257234288917,-0.08634669889595559,0.19920636628446212,0.07088690878408611,-5.611827967481784E-7,-6.536267295642009E-7,-4.407090481730529E-7,-0.38333940659911925,3.3889305447181837E-7,-5.005023308933244E-7,-1.3993465088901758E-6,615
-47.625375293806094,-0.8162034828763751,1.0237777915254784E-7,-2.512705653930826E-7,-0.15420856251321158,-2.7754335976694308E-8,-0.09242656679918776,0.1992036558078001,0.07088497009733156,1.3073432269900038E-7,2.646301920738189,0.5677001797133322,-0.38334020125329527,4.544989616539183E-8,2.116858497686477E-7,-2.0923768317970826E-7,1436
-25.0499726852612,-73.13858166024879,2.410457640391799E-7,3.2103580769935114E-8,-0.023501712021631788,0.09001713764191412,-0.04317384165983764,0.0995990301972062,0.035443182350115766,3.707781244129471E-7,1.579846830733613E-7,-2.464542086185456E-7,0.03793315831276636,0.11630643045131432,-0.006713959180313738,-2.893598320952151E-7,221
-47.579480488538415,-0.7844209212645625,-1.5886894503257506E-8,-2.0946673887826428E-7,-0.1542082743975296,0.14455809984341264,-0.08634632730173511,0.199203793090104,0.07088690739909365,5.87187698418333E-7,1.6111564749192324E-7,0.5676990881018098,-0.38333970432769765,-7.373153108673548E-8,5.284429995624608E-8,-6.236228244915765E-8,1120
-24.869539165796432,-72.4414620069708,2.4203542628344803E-7,-4.990006858029576E-7,-0.0888571811646168,2.4676681999978336E-7,-0.04048113912924236,0.09959998027638248,-2.4775919029863943E-7,1.485650248596985E-7,7.540168955910063E-8,0.5677009160734156,-0.19956512890031108,5.157967324777316E-7,-0.006713667134515696,1.9951453111843875E-7,1370
-47.57948151141317,-0.14196805908542245,-7.277384827773711E-7,-8.132756027597745E-7,-0.15421052365250576,0.14455937404781763,-0.08634816218495081,0.19920721398462085,-3.446928022034694E-7,-1.1689612021208678E-6,-1.0231205657889235E-6,0.5676983032030015,-0.3833399626784593,-1.1415141851972692E-6,-1.76228985298489E-6,-9.87014949771492E-7,75
-47.636981143480874,-0.7844219910875363,-1.0492775884631234E-6,-1.4525377410926487E-6,-0.15420890313610378,0.7511253997091354,-0.0863451762441368,0.19920939715822825,0.0708930664880768,-1.1770865316777264E-6,-7.561681569338593E-7,0.5676997224690123,-0.3833381525114364,-1.5532490307925048E-6,-1.038220904341461E-6,-3.1489474849877297E-7,427
-47.57948248337001,-0.7844239621555887,-8.535570338909555E-7,-8.363243620443052E-7,-0.15420934205575224,0.14455912324110837,-0.08634662350046281,0.1992056393226168,-4.882335739640101E-7,-5.765461646512567E-7,-9.821043744115077E-7,0.5676982672561935,-0.3833401366593728,-1.492988990541177E-6,-1.28247511595034E-6,-1.3209233387101449E-6,594
-57.581861485152125,-0.14196429344840045,-1.2161144255145209E-6,-8.556371000107958E-7,-4.267965504306529,-1.066704888461713E-6,-0.08634865795065706,0.19920528364704984,-2.2161670762704932E-7,-1.1133211308388898E-6,-2.0771212654277406E-6,22.38656947945691,0.06024405679545489,-5.508524692994325E-7,-0.013427946790073982,-4.715086276974034E-7,1399
-23.78973937814599,-96.47202884820338,-1.355352674635919E-7,-1.0062985926443318E-7,-0.07710497025759698,0.0768357803656654,-0.04317309143920957,0.09960027650166389,0.023334891548753612,4.848789272142497E-7,-2.6037444536860433E-8,0.5677022977850651,-0.1916701130144458,0.10845127914836498,-2.3291374274195967E-8,-3.76896522880088E-7,1921
-23.789739361277025,-89.81162015510503,7.912386519982983E-8,-1.253452454846709E-7,-0.07710556560897958,9.15948119024702E-8,-0.043172596019919796,0.09959995046622105,-0.012108426388796197,-2.773316980032537E-7,-5.772331567397667E-8,0.5677030931106394,-0.19167080211955265,0.10845171897548715,4.4657300265248556E-7,-3.074674737035821E-8,1184
-47.63697911244477,-0.14196818492723248,-2.2976408456968993E-7,-1.0830216834763447E-7,-0.15421133415685567,0.7511260792590164,-0.09242546131154514,0.1992056747385844,-1.3036405051064658E-7,3.653600528769346E-7,-3.7627797550887367E-7,0.567701511364694,-0.3833415394727244,3.834272876317732E-7,2.8840491627890223E-7,1.4565824812962092E-7,488
-47.636982591773894,-0.14196889921423372,5.789896941502341E-7,2.5216864705160117E-7,-0.15420911186280462,0.14455754589597106,-0.0863435089856389,0.19920428247475647,-2.3572678942989797E-7,5.037794976595721E-7,3.69368632350204E-8,0.5677020129449502,-0.38333947436777965,-4.576901889771639E-7,1.771098729526335E-7,1.0514139603401418E-7,1503
-23.50860396232972,-95.91975942711929,-1.0214522815047636E-6,-1.3836555035796132E-6,-0.077104838905505,-1.0135357598327866E-6,-0.031708844965021216,0.09960395388966195,-1.1155021242402698E-6,-1.6230945206329418E-6,-4.407283549355768E-7,-4.813268813958565,-0.19166857774374252,-9.211589506491642E-7,-7.88807942863912E-7,-1.3225339472455744E-6,7
-23.50709653313767,-89.18762998420522,-9.807289404833006E-7,-1.3715261961635871E-6,-0.03647684327017203,-8.880909780498186E-7,-0.014598718538576635,-1.1957787625639995E-6,-5.018451752836192E-7,1.0907827998350904E-7,-9.415712879900174E-7,0.5677009889733647,-0.19166895434066164,-1.0831085728301425E-6,-1.0456807732856973E-6,-1.6430206670747793E-6,1261
-47.63698232638273,-0.14196873656854442,5.016808113607969E-7,1.4164839821125284E-7,-0.15421013212351525,0.14455691102194693,-0.09242517817137276,0.19920417559679274,0.07088664645469327,3.256415058544931E-7,-3.8985963059869163E-7,0.5677021733602344,-0.38333993791112553,1.1834559099887352E-7,-0.013427160181933046,4.2604263228440686E-7,1189
-57.59770503236676,-0.1419653423651157,-1.8294142361284705E-7,8.045925526439053E-7,2.511977247397694E-7,0.7447734871879179,-0.08634659708779614,0.1992037388050219,0.47389989187232806,-3.1933061621950435E-7,9.471914199543777E-7,26.896988097867048,0.06024471309165548,-4.1956001862390625E-7,3.0021200841966E-7,8.154426431872253E-7,1703
-23.789739745462825,-96.43353534318834,4.4815890523894324E-7,6.816502897209012E-7,-0.07710395120917014,0.0768372325262086,-0.043172288282903676,0.09960440443382206,1.7432441497767292E-7,3.232087291595245E-7,-5.839566362382533E-7,0.5677009961473483,-0.19166866472251956,0.11751506718732123,-1.8555517517026647E-8,1.7154945908259833E-7,821
-25.073327667157372,-72.84644468785957,5.70158086366515E-7,5.561042362549133E-7,-0.08885612020776841,4.898316315623977E-7,-0.04048003325887013,0.09960167757863793,9.152687008140706E-7,2.094014946686662E-7,3.005205940605476E-7,7.10281132561025E-7,0.03793335377642172,7.449741016695684E-7,5.83896162165403E-7,7.087040927444832E-7,233
-47.579473239375666,-0.1419669957290497,-7.015222403124518E-7,-1.3579040947197925E-7,-0.10606913653412926,0.1445569126783894,-6.880821712401401E-8,9.330629298136712E-8,0.07089049054052984,1.095870263103464,4.0055681349926077E-7,0.5676994899235828,-0.38334057917891595,3.757184728132799E-8,3.17944926551566E-7,-3.442939799924716E-8,51
-47.57947940314931,-0.14196676652559703,-1.9340883316129102E-7,-2.8848127451812078E-8,-0.1542091091524364,0.14455891414591582,-0.08634706293511925,0.19920784765458013,-3.901489410848202E-7,-9.47383801601652E-8,-3.4966443299912423E-7,0.5676991133277096,-0.38333825570599583,-2.897902528388543E-7,-1.4396306368858135E-7,1.753046205976716E-7,456
-23.789737440522284,-96.2604054982514,1.635479535427643E-7,2.6720248436195753E-7,-0.0771036505534102,4.702407115686E-8,-0.04317310036900927,0.09960451224732181,-0.012107958649236883,1.6352321674599257E-7,-2.5129394933869306E-7,-4.811756494880644,-0.19166774522151428,5.0879785596635976E-8,7.603396440128114E-8,2.3300090390421246E-7,847
-25.07332733048651,-72.73911688172971,1.0714887960629098E-6,1.0878524992131952E-6,-0.08885598910144231,0.09001903005440236,-0.04317135824860788,0.09960217263298941,0.03544378160498554,1.3098228941971636E-6,1.2533219342676506E-6,0.5677016443603762,-0.19956365170504956,1.7385428804966811E-6,6.068114325086863E-7,3.758621289762232E-7,1998
-31.863727934070088,-44.05442796481905,4.4096524437484487E-7,1.4340579433740847E-6,-0.15420894308613303,0.12017366434966803,-0.04317190694445801,0.14211718272912358,0.0708887092518088,8.554349082159073E-7,7.884840272714361E-7,0.5677036157613119,-0.30882122425163133,5.833286281200661E-7,1.5407670142006347E-6,1.1404635529288498E-6,173
-23.790695320005355,-96.26752899778796,1.010119671605789E-6,2.7637592828005073E-7,-0.07710394713479482,0.0768361209071994,-0.043171415798466894,0.09960207456493277,-0.012107553777427173,1.558308776082115E-6,1.8373413438796536E-6,0.5677036959578902,-0.19166899833046547,1.0682680200503136E-6,0.004062375489875315,5.87449079603175E-7,205
-47.62537404457253,-0.1419665861447757,4.3241843759186456E-8,8.81806349973732E-7,1.3248446499316752E-7,0.14455940801977765,-0.09242621887015331,0.1992032376581146,1.3446701352907222E-6,6.995750749706766E-7,1.5479246730575346E-6,0.5677018673963181,-0.3833398315515094,9.028598792872421E-7,1.0598094385244294E-6,1.0342085090542241E-6,1736
-25.053334246836858,-73.07243804980843,-3.292602872770182E-7,8.524124649577629E-8,-0.08885530406510905,0.46993110590933646,-0.043173513218828063,0.09960479763178404,0.03544408029715648,-4.6649517208498526E-7,1.4685640192999122E-7,0.5676994843900037,-0.19956251966397776,0.1483507368912042,5.171314406631338E-7,9.423899882676778E-9,1285
-23.789738130336143,-89.71201341713947,-7.185497913808278E-8,1.6598968785625075E-8,-0.07710308402788658,-3.029421740705637E-8,-0.04317379385532721,-5.652308058965458E-8,-0.012108422613211867,-9.622895710518295E-8,-2.1046230052632618E-7,0.5677002253268526,-0.19166834182069284,0.10845469097881495,7.791273843140756E-8,7.060840800932056E-8,1110
-57.60930502470137,-0.8162029475790202,1.0948714170689392E-6,1.0182670934310314E-6,-4.267963996573169,1.0656449324699654E-6,-0.07488069522468424,0.19920167306214182,8.418742491196941E-7,1.7127788820029792E-6,6.719446067000944,26.459714346995767,0.060246591810378274,1.4420905328297311E-6,1.8980295995198017E-6,1.0940621919530713E-7,1282
-47.579479106838974,-0.14196780782500112,1.1054360716939524E-6,9.450348743979574E-7,-0.1542100670414492,0.14455811557183246,5.864897555941192E-7,0.19920437188302734,0.07088744207889006,1.1662248164920471E-6,3.538758477275378E-7,0.5677041655524051,-0.3833394975532437,1.4186179160215388E-6,1.309482735358348E-6,1.2827019020278385E-6,1688
-47.57947573870366,-0.14196618241726783,9.531947107317892E-7,1.1262640020539295E-6,-0.1542113366602103,0.14455887887975874,1.034546489638084E-6,0.19920343715311878,0.07088668427007974,5.310870280843457E-7,9.513928192684181E-7,9.41199093680818E-7,-0.3833406759810348,1.0036781661038558E-6,4.114257406274104E-7,5.172922641349942E-7,1421
-47.56869171925127,-0.14196771864134045,1.5363074679162117E-6,1.0152565440627323E-6,-0.15421061318577445,0.14455852168363006,-0.08634666761104265,1.043212679946346E-6,1.0255736235706507E-6,4.055014684355463E-7,1.356283875110532E-6,0.5677036436108329,-0.38333904082432635,1.0422259544938925E-6,5.854317765837543E-7,1.6488790279822751E-6,55
