PERMIS_0,ACV_0,SEX_0,STATUT_0,CSP_0,USAGE_0,AGECOND_0,K8000_0,RM_0,CAR_0,CLA_0,ALI_0,ENE_0,VIT_0,SEGM_0,GARAGE_0,PERMIS_1,ACV_1,SEX_1,STATUT_1,CSP_1,USAGE_1,AGECOND_1,K8000_1,RM_1,CAR_1,CLA_1,ALI_1,ENE_1,VIT_1,SEGM_1,GARAGE_1,PERMIS_2,ACV_2,SEX_2,STATUT_2,CSP_2,USAGE_2,AGECOND_2,K8000_2,RM_2,CAR_2,CLA_2,ALI_2,ENE_2,VIT_2,SEGM_2,GARAGE_2,__joinsource_column_name__
-0.003765469275812912,0.009396333938244641,4.978344042647411E-4,1.5553921848015365E-4,-0.005337498056934331,-2.2461670330648149E-4,-0.01417622941509406,-0.004589603196433189,0.001259055446912032,-5.845138656720614E-4,-0.0069827361825555885,2.3393040822277637E-5,-0.0018198286563620865,-0.008558748965881529,-0.0012817171196245632,-0.00857855619650466,0.004402415380574035,-0.010329987602640896,-4.42784904064816E-4,-5.4387275633296325E-5,0.005875624222755896,4.5096950144109233E-4,0.016152592836041223,0.005472450242954268,-0.0014878299285472068,7.600146015858181E-4,0.00717125860916277,1.7961906153904277E-4,0.002218914702124494,0.00970644748886921,0.0018700911565469938,0.009649785525342687,3.97993862878393E-4,-0.001308542431941474,-1.8477075864070422E-4,-1.4630067668072193E-4,7.663623423523243E-4,-1.791679455026032E-4,0.0013854133368863663,2.270056417525855E-4,-7.685370749730396E-5,-4.667438219246574E-5,0.0015449915111683434,-2.518920732407325E-4,1.3038216368818507E-5,9.3034470831863E-4,-3.2937730554167014E-4,0.00102266807446081,351
-0.00673161184503145,0.018119996373149806,0.001601051196515022,3.6464232655268044E-4,-0.004702844701568748,-0.0012923453703980992,-0.008626501484427777,0.00182230603704808,-0.0026668618953605483,-0.002777859633885529,-1.3453235394133013E-4,-0.0036330618898140223,0.0034686946147983867,-0.002442285876982751,0.003645740937528515,-0.004331270708775974,0.007288399309622596,-0.020746746578967665,-0.0017518903869292947,-3.7860571710955133E-4,0.005094159357559621,0.0014013437786175248,0.010247658353630437,-0.0022791167819853787,0.0028193229170014713,0.0031546600286893947,1.460606921877309E-4,0.004242854809844066,-0.00391885016072119,0.0030034790589139417,-0.003900542238224068,0.004944323537879463,0.001245729305626069,-0.0018394007388907723,-2.308098649515791E-4,-5.6325195158008176E-5,7.894943200230768E-4,2.3940947165716208E-4,3.573426121252771E-4,8.974425951098358E-6,5.265803486804154E-4,3.0711288531051214E-4,3.290948999751777E-5,3.11680420312673E-4,-4.459194892584003E-4,2.2487785178549328E-5,-6.535768028479181E-4,4.674176322871541E-4,685
3.169898963540942E-4,-0.09243111485438038,0.00237427237063119,0.0031741456371919496,4.124773277641802E-5,-0.0016520628777940817,0.0035806518423008504,-0.004139067947596048,-0.005361852656638536,-0.005522744904642089,-0.004397352347573785,-0.008158704649455707,0.008322864564762493,-0.0030134926066459817,0.0010860736663321068,-0.0016833732208528657,-2.070501204749416E-4,0.09930004780825039,-0.002299876243168673,-0.0029884580951905037,-8.481930233608014E-4,0.002612990688298214,-0.0030348431571739806,0.004837323430684005,0.0059570247528698385,0.005783881691460219,0.003720104766386259,0.00863512538701135,-0.008499345620214236,0.0046559341324528295,-7.026754556179805E-4,0.0015476150670457045,2.6651318656338043E-4,0.012777012144638807,-5.424456490199451E-4,-7.581812411894561E-4,7.656912981358356E-4,-5.414852315816072E-4,-0.001318253829487696,2.462734095911576E-4,8.559650391778152E-4,8.678119484731122E-4,0.001661217850280079,0.001172844343953444,-0.00156690294000275,-0.0010854342553235712,-3.620081038591821E-4,6.36407079608407E-4,1686
0.003131155992004293,-0.05808113836504407,-3.2744883093130633E-4,1.963459252140795E-4,-0.005203184586905543,8.303201597473685E-4,-0.02421444940139149,-0.003985555396576249,-0.005144572957968081,-0.0032632571109907707,1.230857203835887E-4,-0.0025363086242017633,0.0021323047419748277,-0.003755115600910362,0.004490191426931419,-0.003904046114389312,-0.003378205659886174,0.06536490873293306,5.047194576081298E-4,-1.9703453731932725E-4,0.005266657442530809,-4.960327747337316E-4,0.028431512931563083,0.004534337787974209,0.0053278747947621986,0.00376262525197899,-2.2193157669101607E-4,0.0026272013140938486,-0.002426178686547598,0.004452894794824555,-0.0049401888621072,0.004212672670195844,-2.9571333871114335E-4,0.005598861434632929,-1.0881224885940466E-4,-2.7365364355513374E-5,0.0011372894579031456,-5.299738692093498E-4,0.00114680900615797,3.328852795250203E-4,9.757039059653864E-4,2.561251430563892E-4,8.068805751230636E-5,4.438976658175015E-4,-1.8938785812713926E-4,1.235571313556901E-4,-4.84556839888393E-4,5.378882621509887E-4,829
8.726142494808536E-5,0.012192435078850112,-1.3860790892751887E-4,0.0012259753777734016,-0.0012474200981447971,-0.011950667468716302,-0.002649395659288727,-0.0030883121227606074,-0.007142523657649342,7.051630468874663E-4,-0.004649687989489111,0.0045123336255679285,0.001714159448869299,-0.0012159621113211638,-0.007569148738698099,3.30976867481219E-4,-1.050471977928162E-4,-0.013688882435936087,-4.609281048359407E-5,-0.0013136478606518166,7.444012341123586E-4,0.013955668403709187,0.0026920772825833263,0.0034984623729214007,0.007734311188069957,-5.651195850018691E-4,0.00557264338896244,-0.005441127358553199,-0.0023372872429616087,4.977523049998721E-4,0.00773329775322025,2.1481503475404007E-5,-6.710577942278408E-6,-0.0015331785953705877,2.2567011038813938E-4,-2.1969878460126194E-4,8.487872479560356E-4,9.616535393760533E-4,6.329362543980594E-4,3.681570369511606E-4,0.00121147017721957,-3.180859188297771E-4,2.2404928816295314E-4,-1.7786004139133983E-4,2.199297162357713E-4,0.0010594024121972354,0.0017612769317994408,-4.504624977468069E-4,1081
-4.4192942782823343E-4,-0.0948428725584845,-4.7091948944198714E-4,0.0025756880413218665,-0.001626515164926311,0.0029220872388652794,-1.9728498864920787E-4,-0.005218741046459299,-0.0033966218317394432,-0.0015841849653324342,-2.747024629977549E-4,0.00339278842796855,0.0028071704472496513,0.0018490175413940003,1.6388191824232682E-4,-0.0021236829556052494,5.920941274041801E-4,0.10297982707911052,7.739753657799112E-4,-0.0024824924674633347,0.0013892667659881424,-0.0021928429110252058,2.7220489099562305E-4,0.006215736533687495,0.003518255817173248,0.002159510478162916,5.4840716488124625E-5,-0.0038009953244987653,-0.002619960585220032,-0.0022167156996202404,-1.4060787343287548E-4,0.002189675496120605,-2.4376454598994423E-5,0.013046046889465491,-2.1514063988661999E-4,-6.213131314431855E-4,5.748306720119185E-4,-0.0012914629542078737,-2.957989040980946E-5,1.391602365973282E-4,7.09328967018029E-4,-2.612269741603188E-4,4.3762589853923984E-4,-3.142788571451199E-4,-7.962988018688027E-4,8.7290438653781E-5,-6.060890519115054E-5,3.450216231043954E-4,1028
-0.0011100169559172036,-0.07196913131358866,0.003527591942704885,5.365191115114503E-4,7.649607447910353E-5,0.0020125953623338763,-1.7617279402457224E-4,-0.0035316129592177516,-0.030184956041983593,-0.003160658368824302,-0.003594767924314095,-0.0021684316238581498,6.912238660147759E-4,-8.432345091242757E-4,0.0011704991070850541,-5.451082580382044E-4,9.836384612996439E-4,0.07749268122288008,-0.0032971641530316195,-3.4198049169710613E-4,-2.1646747356922092E-4,-0.0019614928813252927,-2.578512571022291E-4,0.004227897041430389,0.0326000423953278,0.0037617596494039767,0.003908584454267394,0.0017658479840521111,-7.442476492113633E-4,5.486216718535679E-4,-0.0011463608629196812,5.494334053599836E-4,0.0012220322629699358,0.009899382338010056,-9.953234896373563E-4,-3.254513303851449E-4,1.1454360077321087E-4,-4.000185632984414E-4,3.1061604966595694E-4,8.403188604664034E-5,0.004411803902600076,6.283050246769544E-5,4.78427908154382E-4,9.23073089836873E-4,-1.1303181086017873E-4,5.405464834096988E-4,-2.8769236381141273E-4,1.0551591195775631E-4,788
-0.006641141547613058,-0.11390849914124376,9.82727280270396E-4,-7.157318678389341E-4,4.8645301537794016E-4,-0.004799960895788339,-0.006787557553229981,-0.004819550050909121,0.008023014143843826,-0.002045062703236975,-0.005808172425991772,-0.0012493999273641514,-0.006998083100550335,-0.001956952772184909,-0.0022388200986385005,-7.107116459834084E-4,0.008477699154087349,0.12493800838633806,-0.0012747819033507727,6.722328067009739E-4,-7.193975660269456E-4,0.005876122467724214,0.005515600608952864,0.005587011509726658,-0.007101533874491232,0.0024213253788709036,0.0045056462644698595,0.0014701492475843903,0.007060690350611938,0.0024050157482261338,0.0024520402470528833,0.0011085104632954645,3.2304271660573043E-4,0.012317475101781564,1.1311932067211869E-4,1.1661034385891932E-4,1.7258836412461324E-4,-5.3169756017390454E-5,0.0025607209291122718,1.4975929758247221E-4,-0.0022888537459012847,1.3242331351095033E-6,0.002637373435676616,1.9292285494935948E-4,0.0011405419807862696,-7.946054281226153E-5,1.7370665386403275E-4,-2.6588128196319144E-4,1160
0.009686046950720152,-0.035723772044249855,0.003179876468852316,0.001173328231359264,-0.006463387422658797,0.003044516593040367,-0.028676307819605805,-0.002819380453467984,0.001958780910621876,-0.0010349815976652148,-0.006182013976577674,4.0110850864041273E-4,0.0013091850665340665,-0.007644150844467564,-0.004619818087006287,-0.0022066610437070644,-0.00976608889811961,0.03996241936765189,-0.0034622933411552945,-0.0013340925395264242,0.007042858917273039,-0.003032606462609081,0.03267302414517699,0.0034482491255209027,-0.0024271288669560163,0.001483638113834014,0.006184247345774008,-3.2329297465315157E-4,-0.0014853516802774325,0.008793158435170475,0.005251175607798905,0.0026263056396566287,-0.0016855962286272843,0.0038643500427192785,-4.205218243920847E-4,-9.119196996802809E-5,8.672525830620487E-4,-6.74494892696095E-4,0.00249652495517454,5.641422385940197E-6,1.2655533840659846E-4,-2.228299916441081E-4,0.001359658720837023,-1.8321852212763553E-4,-1.3252205404753716E-4,5.632497692546603E-4,3.8517915622803076E-4,3.6934690889841616E-5,1130
-0.013817068925844625,0.015295960559086665,8.057101835714875E-4,-0.0014885196230376417,-2.2769559675893608E-4,-0.0038073460193872623,0.0021474942172254787,-0.0039903187291865,-0.0018474818648185642,-0.004304899279744423,0.0020244976197729267,0.011757387211911541,0.007562303587577586,-0.004940107319784789,-0.007576363063760628,-4.215647466328165E-4,0.015639250831842363,-0.01760326974231838,-9.628489012325954E-4,0.0016823298985947125,0.001301455386153139,0.004515948598698692,-0.003364518187281522,0.004765527464388099,0.0019854937297148698,0.004981450895405518,-0.002771567351217037,-0.013449158851158936,-0.00823735645721721,0.0055325240986634,0.008476586881948325,3.1999440953396196E-4,0.001721424146846957,-0.0016490557268519625,-4.5280091711711915E-5,2.048311992145915E-4,-0.0010429811644983027,2.6909517842930926E-4,7.00017320902578E-4,2.4225234137359685E-4,3.463278406463738E-4,4.3508076216561454E-4,2.44397014747441E-4,-0.00136879710410198,-0.0013120197153960794,7.036261290076511E-4,0.0011025751408788723,2.091212862723609E-4,1207
-0.018668696598442183,0.012585712201860102,-6.03720566898367E-4,6.976706222047302E-4,-0.003518715985661047,0.0015246974897697508,0.010469859476112718,-0.0024352517537754685,-0.0030027366549224446,-2.333989285334498E-4,-0.003949863329196529,0.004403344879112757,-4.452434380710443E-5,-0.0020966599859463452,-4.926667870361965E-4,3.9437720925219414E-4,0.02112074817572463,-0.013919093918983723,5.821689386609471E-4,-7.838656346048814E-4,0.003983712390030439,-0.0014821011828152768,-0.011872191122474247,0.0028420941982732584,0.003226991566065506,6.835272349499938E-4,0.004043696823651556,-0.004870632513166902,1.5270627244201544E-4,0.00218711024033764,7.967760531402651E-4,-4.6027294843090094E-4,0.0020279935935182372,-0.0017486137943328202,1.5724507565083163E-4,-8.826332649422631E-5,4.2530660362178957E-4,-4.4119326556433136E-4,-0.001110663183388965,2.017184778995823E-4,5.520823616124954E-4,-4.1239443072743295E-4,9.215752928107046E-4,-6.492807154102943E-4,-8.07237824499491E-5,4.5846816606914234E-4,-1.8737394542324358E-4,-3.11747979850082E-5,569
-0.012471733707150058,-0.08291883721148233,0.0036253450692652176,0.002378725652328067,-0.007538526135834807,-0.003229955845966927,-0.008053888978320326,-0.0021849262958350763,-0.03881863219884804,-0.005232839491464896,-0.0010858947636239538,-0.004143501412004454,0.011406759946235143,-0.007560620018847156,-8.382311946940522E-4,-1.377197752201187E-4,0.01328355864455556,0.087219791394086,-0.003913104189378374,-0.0025128458472790205,0.00864921702280744,0.003669843365924627,0.008895483763174295,0.0031366922700139066,0.04246212646640606,0.00577475419277079,0.0010199661833545865,0.0045159907456495015,-0.012028614509050411,0.0083241153795981,5.951882520608497E-4,-1.0182507737349633E-4,0.00233470637951676,0.012872118342515722,-3.494202792160819E-4,-2.708300759166529E-4,2.936551511123569E-4,2.7131452717539924E-4,4.237876467934078E-4,-4.994295892284899E-4,0.0044870203965610535,4.835050364926443E-4,3.055477075140957E-4,3.093021776950462E-4,-0.0014909465055439957,7.422101779299592E-4,3.8823529679783296E-4,4.142982027445785E-4,938
8.779915706714393E-4,-0.0877268390325508,0.0011918118850704144,0.0032953352498830647,-0.007957222566240077,0.008993246125169918,-0.01659835957910542,-0.0026624682695380415,-0.0019635622224522032,-4.436184422479142E-5,-0.003027442016958128,0.004793632437265795,0.0043766172180142,0.00220453848745841,2.6243299642205803E-4,-0.0017003648402609123,-2.8609633016586975E-4,0.09383152548882982,-0.001241839399660288,-0.0032451772367118894,0.007554865234144564,-0.008305974326280384,0.018343707712528617,0.0034628652301943222,0.0018335054443792697,4.2657389719322013E-4,0.0028331516183645092,-0.005018447046270013,-0.004315204195788658,-0.0029151094338003107,1.52327645210954E-4,0.0015185803156543831,-6.884037596860301E-4,0.013063381488796103,-2.1673980261743462E-4,-6.890359109613791E-4,0.002055649822196012,-0.002487887759698873,0.002351505757162035,-2.3862602219379926E-4,6.157425736586608E-4,-3.673317054272574E-4,9.443065041724518E-4,-7.444154341486854E-4,-9.692549019631758E-4,2.965712204739729E-4,-4.5965723748893605E-4,4.8115710709173073E-4,25
-0.005748957324753776,-0.07158826601044957,0.0016021742360155526,6.632410362448076E-4,-0.00202649705978901,7.799834811597361E-4,-0.007037318657111116,-0.00588860128260673,-0.003304092353377171,-0.003662567754981285,-0.004230300636144931,-0.0014535493037485048,-0.0016058298254842138,-0.003209866694215442,0.003026620680264774,7.196755479543654E-4,0.006713657517742018,0.07776585551794538,-0.0015787156785716729,-5.066676377432796E-4,0.0020782062343037973,-5.978726915435081E-4,0.007784302559247609,0.006851757985869616,0.0035760707281952504,0.00430383187426583,0.00469072101970156,0.0015422555102006478,0.0018417834778853347,0.0032575835989258816,-0.002938800513849823,-7.702198754045986E-4,2.0559793128812026E-4,0.009358352615428372,-3.428707639973284E-4,-2.2053387600945285E-4,4.2059475755808684E-4,-2.9829346129967363E-4,0.001352039929383907,2.529527911392241E-4,4.789248031874128E-4,9.31312891690267E-5,4.940960288443959E-4,2.77452120514068E-4,1.6068882383063962E-4,7.866806918574262E-4,-7.317817658266605E-4,-1.4760525748218518E-4,1136
0.0074234844385708395,-0.0680595682807871,0.0022402437955272507,-6.656009781740752E-4,-5.104313801302069E-4,-4.694996880949337E-4,-0.008415765391642882,-0.005846687325004874,-0.001563705559506892,-1.3712892055470972E-4,-0.00392320494295002,0.0026911800953936995,0.0017717695370075722,-0.0018463917193071969,-0.0016459290488012258,-0.0014679998858948412,-0.008618303262408311,0.07676784347874269,-0.0022828834534429545,6.258438903100384E-4,4.564938400743959E-4,5.392414338401942E-4,0.009596060134340943,0.0065284835476142715,0.0017031085073036375,4.5395533434954043E-4,0.004306896301285788,-0.003450409554094899,-0.0016906526554643774,0.0014157913917818322,0.0016876354538802568,0.0014236283240757902,-3.127734345433214E-4,0.006925422161275686,-4.645485036126072E-4,1.884774586139107E-4,1.2987216156635077E-4,5.652011404972661E-5,7.233146435646898E-4,6.401202305514977E-4,2.3821616834645648E-4,-2.780325828289121E-4,4.6926450494578993E-4,1.6865580277522455E-4,-4.995202981577124E-4,8.787859346363628E-4,3.2415399584583726E-4,4.7573935653588E-4,1739
